name,slug,mainCategory,city,address,lat,lng,phone,website,locationUrl,rating,numReviews,priceLevel,coverImageUrl,galleryUrls,source,sourcePlaceId,sourceTypes
Hayat Zen – Spa & Massage Professionnel à Agadir,hayat-zen-spa-massage-professionnel-a-agadir-agadir-adc7315684,SPA,Agadir,"Rue Al karam, Agadir 80000, Morocco",30.4083074,-9.571527000000001,+212 6 32 82 33 09,http://hayatzen-agadir.com/,https://maps.google.com/?cid=10115249185621437763,4.4,95,,,[],google_places,ChIJBaD_2wC3sw0RQ22Gm4qVYIw,"['establishment', 'point_of_interest', 'spa']"
"Argan Palace, Massage Agadir",argan-palace-massage-agadir-agadir-23dd268f56,SPA,Agadir,"Bloc 13 N30 IHCHACH، Agadir 80000, Morocco",30.4258571,-9.580992799999999,+212 5 28 21 00 21,https://www.arganpalace.com/,https://maps.google.com/?cid=2377773929669123614,4.4,915,,,[],google_places,ChIJOzGXA122sw0RHt4cgsqM_yA,"['establishment', 'health', 'point_of_interest', 'spa']"
LChic Centre,lchic-centre-agadir-f0e8f76b9e,SPA,Agadir,"CCHQ+XWV, Rue 3, Agadir 80000, Morocco",30.4302289,-9.5607454,,,https://maps.google.com/?cid=13544400944893368076,4.9,920,,,[],google_places,ChIJP6s0B523sw0RDJfV5-Vg97s,"['beauty_salon', 'establishment', 'hair_care', 'health', 'point_of_interest', 'spa']"
L'Art De Beauté - Hammam & Massage,l-art-de-beaute-hammam-massage-agadir-968e6351fe,SPA,Agadir,"5 Rue Ifni, Passage Issboya, Agadir 80000, Morocco",30.4228569,-9.5958845,+212 6 56 84 02 03,,https://maps.google.com/?cid=10776321164282040723,4.8,650,,,[],google_places,ChIJVdGgObS3sw0RkxGO5gAvjZU,"['establishment', 'point_of_interest', 'spa']"
Phereusa Spa,phereusa-spa-agadir-22936301fe,SPA,Agadir,"34 Rue Mehdi Ben Toumert, Agadir 80000, Morocco",30.4238048,-9.5921641,+212 6 71 24 27 76,https://fluxoir.com/phereusaspa,https://maps.google.com/?cid=3047191842813220021,4.8,30,,,[],google_places,ChIJnY2CsfW2sw0RtZRZGdbMSSo,"['establishment', 'point_of_interest', 'spa']"
ARGAN HOME,argan-home-agadir-c7cc90edf8,SPA,Agadir,"30 Rue Moulay Driss, Agadir 80000, Morocco",30.415551,-9.5913671,,http://arganhomecenter.com/,https://maps.google.com/?cid=8639833885739567944,4.4,143,,,[],google_places,ChIJ1fyfZ-y3sw0RSMvjrSTb5nc,"['establishment', 'point_of_interest', 'spa']"
First Spa : Coiffure & Ésthétique,first-spa-coiffure-esthetique-agadir-be978297b0,SPA,Agadir,"Ave Abderrahim Bouabid, Agadir 80000, Agadir 80800, Morocco",30.4095117,-9.5862842,+212 5 28 22 35 65,,https://maps.google.com/?cid=14406534934804993316,4.0,76,,,[],google_places,ChIJM6kSSTm3sw0RJJVOsTFL7sc,"['establishment', 'point_of_interest', 'spa']"
"Savaya : Hammam, Massage & Spa",savaya-hammam-massage-spa-agadir-954fba9592,SPA,Agadir,"Amsernat, Agadir 80000, Morocco",30.4149871,-9.5756974,+212 6 61 58 99 22,https://wa.me/212661589922,https://maps.google.com/?cid=15735452126304655813,3.7,87,,,[],google_places,ChIJ7cYjQhy3sw0RxdmNwFaOX9o,"['beauty_salon', 'establishment', 'health', 'point_of_interest', 'spa']"
BÔ Massage,bo-massage-agadir-f38d132782,SPA,Agadir,"X، Villa 16 Extension، أگادير 80000, Morocco",30.4262883,-9.5906054,+212 6 61 17 08 46,http://bo-massage.com/,https://maps.google.com/?cid=7275231499284866069,4.4,347,,,[],google_places,ChIJH4TcRfW2sw0RFWSbtYDQ9mQ,"['beauty_salon', 'establishment', 'hair_care', 'point_of_interest', 'spa']"
Salvador Spa,salvador-spa-agadir-3de5dfdd97,SPA,Agadir,"Imm. Assima 5 rue de Madrid secteur résidentiel، Agadir 80000, Morocco",30.4236978,-9.6045988,+212 6 66 32 34 72,,https://maps.google.com/?cid=10414513810769114812,4.1,214,,,[],google_places,ChIJ_WO19-y2sw0RvPZK5yHJh5A,"['establishment', 'point_of_interest', 'spa']"
Tamraght Spa House,tamraght-spa-house-agadir-38ca1bdbd8,SPA,Agadir,"Tamraght Ou Fella, Morocco, Aourir, Agadir, G86F+4Q5, Tamraght, Morocco",30.5125704,-9.6775137,+212 6 81 44 76 44,http://www.tamraghtspahouse.com/,https://maps.google.com/?cid=18212151055935700134,4.8,490,,,[],google_places,ChIJKbNmrFWzsw0RpnzNrOSOvvw,"['establishment', 'point_of_interest', 'spa']"
Label SPA Massage d'Agadir (massage hammam esthétique),label-spa-massage-d-agadir-massage-hammam-esthetique-agadir-7f293a492b,SPA,Agadir,"Label Spa، أگادير 80000, Morocco",30.4106913,-9.5883416,+212 5 25 25 60 03,,https://maps.google.com/?cid=6095164093240816936,4.3,76,,,[],google_places,ChIJF1v5SRK3sw0RKLVVAXNfllQ,"['establishment', 'point_of_interest', 'spa']"
Spa Tazarzit Agadir,spa-tazarzit-agadir-agadir-25d1d6c51d,SPA,Agadir,"Boulevard du 20 Aout, Agadir 80000, Morocco",30.4144598,-9.600456900000001,+212 5 28 82 30 80,,https://maps.google.com/?cid=10653470337795614812,4.2,382,,,[],google_places,ChIJw4Qj7iu3sw0RXOh35dO62JM,"['establishment', 'point_of_interest', 'spa']"
MH massage beauty salon,mh-massage-beauty-salon-agadir-d452077441,SPA,Agadir,"Bloc 9, n°20 hay sidi Mohamed, Agadir 80000, Morocco",30.4278738,-9.583167699999999,+212 6 66 11 53 07,https://www.mhmassagebeautysalon.com/,https://maps.google.com/?cid=6236474777361134403,4.8,663,,,[],google_places,ChIJMdkssPi3sw0RQzNLi8RojFY,"['establishment', 'point_of_interest', 'spa']"
Novo Spa Agadir,novo-spa-agadir-agadir-0c5074821b,SPA,Agadir,"N°1 Ave Moulay Youssef, Agadir 80000, Morocco",30.4273464,-9.5849864,+212 5 28 84 84 39,http://www.facebook.com/novospaagadir,https://maps.google.com/?cid=14670372306188293793,4.5,202,,,[],google_places,ChIJyTOEA9y3sw0RodYUseKhl8s,"['beauty_salon', 'establishment', 'hair_care', 'health', 'point_of_interest', 'spa']"
Agadir Spa Hammam and Massage,agadir-spa-hammam-and-massage-agadir-368b254733,SPA,Agadir,"App 4, Agadir 80000, Morocco",30.3977554,-9.5774849,+212 6 44 72 47 07,https://agadirmassage.ma/,https://maps.google.com/?cid=18332768062082291051,4.4,65,,,[],google_places,ChIJmUNWS1K3sw0Ra5UK2msTa_4,"['establishment', 'point_of_interest', 'spa']"
"Spa Al Hamra : Esthétique, Coiffure & Bien-être",spa-al-hamra-esthetique-coiffure-bien-etre-agadir-c80a62bda3,SPA,Agadir,"33 Ave Abderrahim Bouabid, Agadir 80000, Morocco",30.4133078,-9.572485499999999,+212 6 24 03 29 52,,https://maps.google.com/?cid=2325037055560303931,4.6,222,,,[],google_places,ChIJ63odwgy3sw0RO8VKKuIwRCA,"['establishment', 'point_of_interest', 'spa']"
Massage Founty,massage-founty-agadir-52bce7524b,SPA,Agadir,"Emm N°: 1, Agadir 80010, Morocco",30.3976866,-9.577619799999999,+212 5 26 02 60 40,,https://maps.google.com/?cid=3390407200290995721,4.5,667,,,[],google_places,ChIJo5Zd_Bi3sw0RCX5FsWIlDS8,"['establishment', 'point_of_interest', 'spa']"
Spa Bo Diamond Products,spa-bo-diamond-products-agadir-ab20fbb458,SPA,Agadir,"4 Rue Imam Malik, Agadir 80000, Morocco",30.4305718,-9.5803049,+212 6 61 15 24 60,https://sorayadiamonde.com/,https://maps.google.com/?cid=14074215807204160975,4.3,257,,,[],google_places,ChIJoUwcwOC3sw0Rz3WXULWoUcM,"['establishment', 'point_of_interest', 'spa']"
Les Bains d'Agadir,les-bains-d-agadir-agadir-bb7b608446,SPA,Agadir,"N، 30 Rue 481, أگادير 80000, Morocco",30.4298953,-9.578642,+212 5 28 38 03 90,https://www.lesbainsdagadir.com/,https://maps.google.com/?cid=9215420941653024457,4.3,385,,,[],google_places,ChIJFWihCmi2sw0RyZ7sYoXA438,"['beauty_salon', 'establishment', 'gym', 'hair_care', 'health', 'point_of_interest', 'spa']"
Dar Harruch,dar-harruch-tangier-c1986dcfa2,CAFE,Tangier,"mohammed torres medina, 35 Rue Hadj Mohamed Torres, Tanger 90000, Morocco",35.7866802,-5.8104288,+212 8 08 51 17 07,http://facebook.com/darharruch,https://maps.google.com/?cid=13682832062397356305,4.8,2852,,,[],google_places,ChIJI39TR4x_DA0RERmFGEQv470,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
Kebdani Restaurant,kebdani-restaurant-tangier-3ca18a5f93,RESTAURANT,Tangier,"Rue Dar Baroud, Tanger, Morocco",35.78657990000001,-5.809463699999999,+212 6 80 71 45 09,https://www.facebook.com/Restaurant.Kebdani/,https://maps.google.com/?cid=7007480409542638818,4.7,2594,2.0,,[],google_places,ChIJ4e_X-U1_DA0R4jxMJU6SP2E,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Dada Restaurant,dada-restaurant-tangier-ef41b4991d,RESTAURANT,Tangier,"51 Rue Almohades, Tanger 90000, Morocco",35.7864305,-5.8108286,+212 8 08 56 49 24,,https://maps.google.com/?cid=12833037435301071771,4.8,2297,,,[],google_places,ChIJDUS7lnR_DA0RmwtpGI4bGLI,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Restaurant Al Maimouni,restaurant-al-maimouni-tangier-5297078dbb,RESTAURANT,Tangier,"Unnamed Road, Tanger, Morocco",35.7855075,-5.8088596,+212 7 74 26 79 47,,https://maps.google.com/?cid=12261547927254013930,4.5,2251,2.0,,[],google_places,ChIJ4RJl-FF_DA0R6hdnGODEKao,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Restaurant Ahlen,restaurant-ahlen-tangier-30d549db5f,RESTAURANT,Tangier,"8 Rue des Postes, Tangier 90000, Morocco",35.7852729,-5.8098332,+212 6 45 00 75 10,https://web.facebook.com/RESTAURANTAHLEN/?paipv=0&eav=AfabxK5X9qQI8IOGdrlPl8o2Ejkl_UtWVJplQnCJ104g6FdOdumkDyv2o8Drk7QYz4M&_rdc=1&_rdr,https://maps.google.com/?cid=2687331263016442622,4.7,2449,1.0,,[],google_places,ChIJ1U0mDlJ_DA0R_prlrYtRSyU,"['establishment', 'food', 'point_of_interest', 'restaurant']"
La Boca Negra,la-boca-negra-tangier-3f6e7ddd33,RESTAURANT,Tangier,"Av. Louis Van Beethoven, Tanger 90000, Morocco",35.7770274,-5.7993095,+212 6 67 05 73 18,http://www.labocanegra.ma/,https://maps.google.com/?cid=8522995115697903110,4.3,881,,,[],google_places,ChIJbSDtz-p_DA0RBhaQpebCR3Y,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Clay Oven Tangier,clay-oven-tangier-tangier-e48cb718e5,RESTAURANT,Tangier,"10 Blvd. Mohamed VI, Tanger, Morocco",35.7748973,-5.786096199999999,+212 6 41 41 12 00,http://www.clayoven.ma/,https://maps.google.com/?cid=14338021849997813279,4.8,2921,,,[],google_places,ChIJ8QJNBgCBCw0RH6boDuji-sY,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Alma Kitchen & Coffee,alma-kitchen-coffee-tangier-ffc99f7caa,CAFE,Tangier,"Place des Nations 44, Rue Antaki, Tangier 90000, Morocco",35.7777064,-5.804458299999999,+212 6 89 74 22 07,https://almatanger.com/,https://maps.google.com/?cid=9158857328084177788,4.7,1334,,,[],google_places,ChIJeVDyfE5_DA0RfNPw1DbMGn8,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
Restaurant Antartique,restaurant-antartique-tangier-26002af060,RESTAURANT,Tangier,"109 Avenue ben Abi Zaraa Braness, Tanger 90050, Morocco",35.7599449,-5.8311888,+212 8 08 55 96 15,http://www.antartique.ma/,https://maps.google.com/?cid=4781698613526964634,4.9,4631,,,[],google_places,ChIJH1POO6WHCw0RmqlA8o0BXEI,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Abou Tayssir,abou-tayssir-tangier-712819b7f2,CAFE,Tangier,"11 Rue d'Italie, Tangier, Morocco",35.7864387,-5.813391999999999,+212 6 44 66 02 92,http://www.instagram.com/restauaboutayssir,https://maps.google.com/?cid=16402561785819954854,4.7,1293,1.0,,[],google_places,ChIJOR-ZW01_DA0Rpv4xKgqboeM,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Safran by koya tanger,safran-by-koya-tanger-tangier-0f8dd96a70,RESTAURANT,Tangier,"Marina Bay, Tanger 90000, Morocco",35.7825223,-5.7986289,+212 6 62 60 74 88,https://safranbykoyatanger.com/,https://maps.google.com/?cid=539622246421844693,4.8,1314,,,[],google_places,ChIJr3YcAQB_DA0R1VLf9pIffQc,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Anber Tanger Moroccan Restaurant,anber-tanger-moroccan-restaurant-tangier-4c89f321bc,RESTAURANT,Tangier,"Res. Jardin Andalous, Avenue Mohamed VI، Tanger, Morocco",35.7744708,-5.7846478,+212 6 76 33 09 93,https://www.anbertanger.com/,https://maps.google.com/?cid=16607087821206655327,4.5,946,,,[],google_places,ChIJt1TbPxCBCw0RXxG9oGI6eOY,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Nommos,nommos-tangier-4760fcc5d2,RESTAURANT,Tangier,"Marina Bay, Tanger, Morocco",35.7816631,-5.800380199999999,+212 7 63 92 03 57,https://nommostanger.com/la-carte/,https://maps.google.com/?cid=5781618582404482881,4.3,1022,,,[],google_places,ChIJ_7ltp1CHCw0RQUcE53dvPFA,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Restaurant Saveur de Poisson,restaurant-saveur-de-poisson-tangier-c4dd592b1a,RESTAURANT,Tangier,"2 Escalier Waller, Tangier, Morocco",35.7825172,-5.8124961,+212 5 39 33 63 26,https://www.facebook.com/pages/Restaurant-Le-Saveur-De-Poisson/195976703888314,https://maps.google.com/?cid=8771271120331272570,4.4,1812,2.0,,[],google_places,ChIJH_UHGlN_DA0RevH8m5zQuXk,"['establishment', 'food', 'point_of_interest', 'restaurant']"
L'Aquarium Blue,l-aquarium-blue-tangier-78b425c821,RESTAURANT,Tangier,"1 RES OUAFI 1 R TULIPR MA. 1-2, Tanger 90000, Morocco",35.7716393,-5.831175699999999,+212 8 08 68 85 55,https://laquariumblue.ma/,https://maps.google.com/?cid=11146814362497675053,4.6,1961,2.0,,[],google_places,ChIJe-8kKMuHCw0RLW_ltZpwsZo,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Mesana Restaurant,mesana-restaurant-tangier-9c1377e6c2,RESTAURANT,Tangier,"Avenue Mohammed VI, Bahía Azhar Bloc n°1 RDC, Tangier 90000, Morocco",35.7758042,-5.7856222,+212 5 39 30 18 42,,https://maps.google.com/?cid=15700128757882106632,4.5,548,2.0,,[],google_places,ChIJhw2RhJ2ACw0RCDN1JewP4tk,"['establishment', 'food', 'point_of_interest', 'restaurant']"
La Muralla,la-muralla-tangier-3fe49df6d8,RESTAURANT,Tangier,"Bab Kasbah, Place du Tabor, Tanger 90000, Morocco",35.7885015,-5.8148665,+212 7 09 35 55 49,https://lamurallatangier.com/en/,https://maps.google.com/?cid=11182023845383805028,4.1,493,,,[],google_places,ChIJ1xsoeex5DA0RZJgMRnGHLps,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Les Huîtres,les-huitres-tangier-886b1ff33f,RESTAURANT,Tangier,"23 Av. Sidi Boukhari, Tanger 90000, Morocco",35.7829641,-5.832677599999999,+212 8 08 60 88 64,https://www.tripadvisor.fr/Restaurant_Review-g293737-d24098360-Reviews-Restaurant_Les_Huitres-Tangier_Tanger_Tetouan_Al_Hoceima.html,https://maps.google.com/?cid=3902527640658863307,4.9,298,,,[],google_places,ChIJN54mUe95DA0Ry2SdczaQKDY,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Kanzaman,kanzaman-tangier-945883c1cd,RESTAURANT,Tangier,"26b Rue de la Marine, Tangier 90000, Morocco",35.7857294,-5.809864999999999,+212 5 39 33 34 38,https://www.kanzaman.ma/,https://maps.google.com/?cid=10377932925801070958,4.4,605,,,[],google_places,ChIJORJgGgB_DA0RbgE06QLTBZA,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Restaurant El Amrani,restaurant-el-amrani-tangier-3ff39768b5,RESTAURANT,Tangier,"Q5PQ+756, Rue Smihi, Tanger, Morocco",35.7856643,-5.8121147,,,https://maps.google.com/?cid=16469726717554625736,4.7,326,,,[],google_places,ChIJD0j4IaN_DA0RyIyaczA5kOQ,"['establishment', 'food', 'point_of_interest', 'restaurant']"
L'Océan Restaurant Tanger,l-ocean-restaurant-tanger-tangier-f282a6e69c,RESTAURANT,Tangier,"Plage Sidi Kacem, Tanger 90000, Morocco",35.7446673,-5.939255,+212 5 39 33 81 37,,https://maps.google.com/?cid=16067598921394672280,4.2,898,3.0,,[],google_places,ChIJr4pv40qICw0RmNIt1xaU-94,"['establishment', 'food', 'point_of_interest', 'restaurant']"
El Morocco Club,el-morocco-club-tangier-bff7c417fb,NIGHTCLUB,Tangier,"Place du Tabor, Kasbah, Tanger 90000, Morocco",35.7887765,-5.8145305,+212 6 66 21 68 22,http://www.elmoroccoclub.ma/,https://maps.google.com/?cid=919155139924988376,4.2,972,2.0,,[],google_places,ChIJIVXiJ7N4DA0R2BG02Lp-wQw,"['bar', 'establishment', 'food', 'point_of_interest', 'restaurant']"
Chez Hassan - Bab Kasbah,chez-hassan-bab-kasbah-tangier-651a3613e1,RESTAURANT,Tangier,"8 Rue de la Kasbah, Tanger 90000, Morocco",35.7868822,-5.813832199999999,+212 6 13 76 92 93,https://www.facebook.com/share/19DzkaLbXd/?mibextid=LQQJ4d,https://maps.google.com/?cid=2523923755633269313,4.5,1571,1.0,,[],google_places,ChIJRfQwzrJ4DA0RQdqwjkjHBiM,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Marshan Park Café Restaurant,marshan-park-cafe-restaurant-tangier-12df4eb370,CAFE,Tangier,"28 Av. Hadj Mohamed Tazi, Tanger 90030, Morocco",35.7899282,-5.820856699999999,+212 5 39 37 08 08,,https://maps.google.com/?cid=13748559854829581349,4.7,606,2.0,,[],google_places,ChIJR_SuAnN5DA0RJTRQUFiyzL4,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Argana brunch,argana-brunch-tangier-d1ce8c111c,CAFE,Tangier,"1, bloc a entree 1 ma 3, res lamfel, Tangier 90000, Morocco",35.7531851,-5.8321649,+212 7 66 45 37 18,,https://maps.google.com/?cid=5910454540011550765,4.8,170,,,[],google_places,ChIJB4Py5_2HCw0RLbh71hYnBlI,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Café Hafa,cafe-hafa-tangier-71fa791870,CAFE,Tangier,"Q5RH+J5M، Rue Hafa، Tanger 90030, Morocco",35.7913719,-5.8218393,+31 6 87562699,https://www.facebook.com/cafe.hafa,https://maps.google.com/?cid=11803737205618068345,3.9,10678,1.0,,[],google_places,ChIJzTCl17Z4DA0ReUvtGnNMz6M,"['cafe', 'establishment', 'food', 'point_of_interest']"
Café le Jardin,cafe-le-jardin-tangier-3ce92c93e5,CAFE,Tangier,"Ave Mohammed V, Tangier 90000, Morocco",35.7722007,-5.7920579,+212 6 21 41 44 44,,https://maps.google.com/?cid=2900203478504430583,4.4,666,,,[],google_places,ChIJ_a_OZ0x_DA0R99uboLKXPyg,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Cafétéria Dopamine,cafeteria-dopamine-tangier-f68a65c3c7,CAFE,Tangier,"Rue du Port، طنجة 90000, Morocco",35.7856823,-5.8090978,+212 7 75 76 92 97,https://www.instagram.com/dopamine.1445?igsh=NjdmeGk5ZHpycGlj,https://maps.google.com/?cid=15234867725915906863,4.9,1033,,,[],google_places,ChIJYehFoPt_DA0RL-NHm3ofbdM,"['bakery', 'bar', 'cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
Café Vintage,cafe-vintage-tangier-b7c39ca17e,CAFE,Tangier,"avenue Mohamed 6, Cormiche Makabata, Tanger 90000, Morocco",35.7744736,-5.7822733,+212 5 39 30 01 54,https://www.facebook.com/VintageTanger/,https://maps.google.com/?cid=17246675996983441403,4.1,1426,2.0,,[],google_places,ChIJG5hrzoKACw0R-zd0RHGAWO8,"['cafe', 'establishment', 'food', 'point_of_interest', 'store']"
Coffee House,coffee-house-tangier-86034d50d7,CAFE,Tangier,"Av. Ibn Al Abbar, Tanger 90030, Morocco",35.7867177,-5.8142949,,https://www.instagram.com/coffee_house_tangier?igsh=MWkwZ20zeHh4aHd6dQ%3D%3D&utm_source=qr,https://maps.google.com/?cid=8930763156262830639,4.6,161,,,[],google_places,ChIJ6ezdEgB_DA0RL0Ix_sVx8Hs,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant']"
Woods Café-Restaurant,woods-cafe-restaurant-tangier-c41c720a9b,CAFE,Tangier,"AV MOHAMMED VI IRIS 112 IMMEUBLE A3-A4, N°25, Tanger, Morocco",35.7751564,-5.7857588,+212 5 39 30 16 55,,https://maps.google.com/?cid=4124347132462075753,3.9,2223,3.0,,[],google_places,ChIJSVFdmZ2ACw0RaY_NgN2fPDk,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant']"
Café Baba,cafe-baba-tangier-d647203185,CAFE,Tangier,"Q5QQ+49F, Rue Zaitouni, Tanger, Morocco",35.7878073,-5.8115855,+212 6 99 30 99 43,,https://maps.google.com/?cid=14494484335093127646,4.3,598,1.0,,[],google_places,ChIJL4qRy01_DA0R3pmwK7XAJsk,"['cafe', 'establishment', 'food', 'point_of_interest']"
RR Ice,rr-ice-tangier-5139e8f452,CAFE,Tangier,"Tangier, Morocco",35.7882892,-5.759958,+212 5 39 30 10 39,,https://maps.google.com/?cid=9806053040382983802,4.1,7605,,,[],google_places,ChIJX2NI4Y9_DA0Rer6qGEkZFog,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
Gran Café de Paris,gran-cafe-de-paris-tangier-7dc1dd03eb,CAFE,Tangier,"Q5JP+CXV, Pl. de France, Tanger, Morocco",35.781118,-5.812564,+212 6 63 70 36 58,,https://maps.google.com/?cid=15008236611502749598,4.1,1017,1.0,,[],google_places,ChIJl3l9b1N_DA0RnjeiXa73R9A,"['cafe', 'establishment', 'food', 'point_of_interest']"
Tanger Moments Cultural Café,tanger-moments-cultural-cafe-tangier-f17032ec69,CAFE,Tangier,"R. Naciria, Tanger, Morocco",35.7860103,-5.8116219,+212 6 26 69 59 87,,https://maps.google.com/?cid=6229208100110978874,4.6,208,1.0,,[],google_places,ChIJEdvGf01_DA0ROs8ZZ8OXclY,"['cafe', 'establishment', 'food', 'point_of_interest']"
Cafes Porto Rico,cafes-porto-rico-tangier-7c9b43c225,CAFE,Tangier,"21 Rue de la Plage, Tanger 90000, Morocco",35.7840121,-5.8118222,+212 6 63 21 08 37,https://cafesportorico.shop/,https://maps.google.com/?cid=489642788963485946,4.9,82,,,[],google_places,ChIJjy6C_9F_DA0R-ggAt4WPywY,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
Lilly’s Coffee,lillys-coffee-tangier-594b76a518,CAFE,Tangier,"Tangier 90000, Morocco",35.777844,-5.8109559,+212 5 31 16 97 88,,https://maps.google.com/?cid=9974067680468215806,4.8,102,,,[],google_places,ChIJn9ziOLp_DA0R_icD5LUBa4o,"['cafe', 'establishment', 'food', 'point_of_interest', 'store']"
Café Kandinsky,cafe-kandinsky-tangier-1c1989c162,CAFE,Tangier,"Blvd. Mohamed VI, Tanger, Morocco",35.7749701,-5.784692799999999,+212 5 39 94 49 01,,https://maps.google.com/?cid=546454690377388208,4.1,2653,2.0,,[],google_places,ChIJkxbQcp2ACw0RsFDKSaVllQc,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant']"
La Vue,la-vue-tangier-3f7acd3e3b,CAFE,Tangier,"Ghandouri, Tanger 90000, Morocco",35.7895622,-5.7563642,+212 5 39 31 11 12,https://lavuetanger.com/,https://maps.google.com/?cid=2109714078613723028,4.0,2714,,,[],google_places,ChIJ0SVTPIiHCw0RlFdp2cY1Rx0,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
Café Panorama,cafe-panorama-tangier-a1e16d1b61,CAFE,Tangier,"Résidence Iris, Blvd. Mohamed VI, Tanger, Morocco",35.7757495,-5.787144899999999,+212 5 39 94 63 31,,https://maps.google.com/?cid=13801249040621024589,3.8,3325,2.0,,[],google_places,ChIJ9eke8Z2ACw0RTbXqWuHih78,"['establishment', 'food', 'point_of_interest', 'restaurant']"
KOZY – Café & Restaurant Tanger,kozy-cafe-restaurant-tanger-tangier-43895f948e,CAFE,Tangier,"23 LOT II TF41509, Tanger 90000, Morocco",35.7434924,-5.8398283,+212 6 66 50 83 06,http://www.kozy-tanger.com/,https://maps.google.com/?cid=7971678369278083383,5.0,75,,,[],google_places,ChIJV7jDvCmHCw0RN0F8uD0XoW4,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
Cappuccino,cappuccino-tangier-41ea963ce6,CAFE,Tangier,"7 Baie de Tanger, Tanger, Morocco",35.783726,-5.7612668,,http://cappuccino.ma/,https://maps.google.com/?cid=5668814256388430929,4.0,3310,3.0,,[],google_places,ChIJeZydWY9_DA0RUdyzEYisq04,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Black Tulip,black-tulip-tangier-ac30b011ee,CAFE,Tangier,"Q5FW+8XW, Tangier 90060, Morocco",35.7733316,-5.8024669,+212 6 38 23 54 90,,https://maps.google.com/?cid=17990667120464629017,4.2,585,,,[],google_places,ChIJnRoxhniBCw0RGQ2Ya22wq_k,"['establishment', 'food', 'point_of_interest', 'restaurant']"
Dynastie Tanger,dynastie-tanger-tangier-40a22226a6,CAFE,Tangier,"res l'océan، Avenue Mohamed VI، Tanger 90000, Morocco",35.7762238,-5.7956406,,,https://maps.google.com/?cid=11038341244864876690,3.7,967,,,[],google_places,ChIJPR0wlWp_DA0RktC26eAQMJk,"['bakery', 'cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
Café restaurant Tramontana - Sat Village -Tanger,cafe-restaurant-tramontana-sat-village-tanger-tangier-4809f1b535,CAFE,Tangier,"Imm.2, complexe Aida Village, Magasin, 10 Av. Moulay Rachid, Tangier 90000, Morocco",35.75980029999999,-5.8426873,+212 6 74 47 77 77,https://tramontana.ma/,https://maps.google.com/?cid=18267631179676382245,4.3,429,,,[],google_places,ChIJz1JV9MyHCw0RJfR1mMWpg_0,"['cafe', 'establishment', 'food', 'point_of_interest', 'restaurant', 'store']"
London’s Pub,londons-pub-tangier-09105f1e27,BAR,Tangier,"15 Rue Al Mansour Eddahbi, Tanger 90000, Morocco",35.7775652,-5.8097447,+212 6 60 19 65 81,https://londonspub.com/,https://maps.google.com/?cid=13093946414508714265,4.0,427,2.0,,[],google_places,ChIJJ1eGzVV_DA0RGanKqOMKt7U,"['bar', 'establishment', 'food', 'point_of_interest', 'restaurant']"
Tangerinn,tangerinn-tangier-5ecb7a3080,NIGHTCLUB,Tangier,"1 Rue Magellan, Tanger 90000, Morocco",35.7810207,-5.808231699999999,+212 6 10 04 72 27,,https://maps.google.com/?cid=12754262841520383191,4.1,166,2.0,,[],google_places,ChIJwVaxTVF_DA0R12TJuHo-ALE,"['bar', 'establishment', 'point_of_interest']"
Hole in the Wall Bar,hole-in-the-wall-bar-tangier-9ac2ef3894,BAR,Tangier,"1 Av. Prince Héritier, Tanger, Morocco",35.7799527,-5.8123054,+212 6 76 60 09 07,,https://maps.google.com/?cid=15610690568615055029,4.2,63,1.0,,[],google_places,ChIJu-bUhFR_DA0RtU7X-FxQpNg,"['bar', 'establishment', 'point_of_interest']"
